age,Computer,TV,Cellphone,Software,Frequency3,Monetary3,Monetary60
12,4,1,2,6,13,2461434.75535479,7729909.16657864
20,1,2,1,3,7,1577114.51566025,6521930.66149079
14,3,0,0,6,9,1679205.48744606,5916692.17008887
11,2,1,1,6,10,1593143.67770203,7373704.58904054
17,3,0,1,6,10,1619687.38635003,4105785.13234849
21,2,2,2,7,13,1588945.89095925,8024221.66529211
22,5,0,0,5,10,2185269.75079009,7612071.343862
25,3,1,2,7,13,2037805.47837208,4934392.84498307
18,5,3,1,5,14,2396492.50080187,8107965.36868787
17,6,0,1,4,11,2068180.59703173,8373350.42847376
24,4,1,2,7,14,2785294.24536638,8395205.86771161
34,4,2,1,1,8,1859830.02265667,3449213.55026237
17,5,2,0,0,7,1944428.03001929,1879624.42783701
21,4,3,0,7,14,3360353.40120491,7608877.69175332
31,4,1,2,7,14,2833863.01395145,6526128.87565162
29,3,0,0,0,3,1591245.09117116,1255725.3401056002
39,0,1,1,4,6,1915843.47463259,5820313.06334759
16,4,1,0,0,5,1446506.63831224,5263739.07965054
40,2,0,1,5,8,1796598.78321361,3590426.01069049
36,4,3,0,6,13,2105331.56118088,5082560.40885224
38,2,3,2,6,13,2678853.20819626,7495873.50970487
16,1,1,0,3,5,1548513.19557249,2272340.00772172
17,2,3,2,7,14,2090955.2832046002,6864763.3535585
39,2,3,1,2,8,1549174.59954952,3674517.60679157
23,0,0,1,6,7,1736487.89726474,4382460.56492049
28,3,3,1,4,11,1651489.16193971,5563733.04648624
31,4,1,0,6,11,2007428.53645342,4929023.9671511
31,1,1,0,1,3,760236.797916216,6485348.89011268
23,5,1,2,0,8,2175380.77924334,7964925.34246287
24,3,3,1,1,8,1770749.06077693,2824587.23704577
12,1,2,2,3,8,1744176.81262385,6683231.45472692
39,2,0,1,2,5,1633245.94946843,5231611.73812441
28,0,2,1,4,7,1609121.54376146,4504877.15319313
37,2,1,1,0,4,1171784.82754227,4928869.42809375
21,5,0,1,2,8,1589831.86030546,4769809.42520427
17,0,3,2,4,9,1761349.15521822,6214046.92754624
11,4,3,1,3,11,2236962.07145186,5693738.71959629
40,3,3,0,3,9,2112942.03672112,4974206.94972012
28,4,1,0,2,7,1941840.73946437,7495207.22605731
39,4,0,0,2,6,1709153.43583043,6540939.64590538
29,3,2,1,3,9,1862436.07300345,6075141.75892988
23,6,0,0,7,13,2590855.90997876,10630067.8712541
17,6,0,2,2,10,2208033.78272009,8678191.59879588
27,4,2,0,6,12,1874167.8062694,9106259.40132403
22,2,2,0,1,5,1525028.6688142999,5525525.62375379
28,3,2,1,1,7,1826023.68459432,5735995.16185392
33,5,1,2,2,10,1293566.38734612,5561171.50743993
17,1,2,0,4,7,1147412.74353191,3271075.18444341
30,4,0,0,4,8,1648660.83740111,823828.8997581679
21,0,1,0,6,7,1579236.36522909,4547088.99866753
35,4,2,1,2,9,1538896.65496231,4699598.38449536
16,6,3,1,1,11,1784135.8155194,5170703.79765067
39,3,2,0,4,9,1866601.40721261,4118787.2611808
35,6,3,1,3,13,2483353.68715848,7883149.15680408
14,4,2,0,6,12,2300055.07668568,7957285.77748517
10,5,1,2,2,10,2266674.37001201,4344167.60571965
37,6,3,1,3,13,1966200.7526708,9101362.32260802
31,4,1,1,3,9,1951184.04435504,6821228.76982105
39,5,3,2,7,17,2473206.8675839,8348556.25900334
27,5,2,0,5,12,2402248.98781489,4612850.35733087
12,3,0,2,6,11,2428279.53687854,5214249.70158594
30,1,2,1,1,5,2228662.59993431,1292277.32389978
37,3,3,1,5,12,2071094.02619437,5925840.23425403
38,3,2,0,1,6,1603074.17968103,5821065.67127013
23,1,2,0,3,6,934374.492287593,4756954.41631634
21,0,1,1,7,9,1990739.11532636,5859122.98900561
32,3,0,2,5,10,2291237.44010691,6828705.00581176
17,6,0,2,3,11,2837149.53043354,8169486.36509648
25,5,0,1,7,13,2733051.81557015,7993608.99492123
36,0,1,0,1,2,1307616.19042716,4181864.63766272
39,3,2,1,3,9,1819970.75965426,7851213.7805244
12,1,1,0,1,3,1416238.084194,3337496.21397941
20,0,2,0,4,6,2167993.47235078,3107783.79750207
29,6,1,0,2,9,1725988.49157333,5084307.69836068
40,5,1,1,3,10,1796069.87835482,5497670.98418273
29,3,0,0,5,8,1872848.64236311,5322903.92453378
10,6,1,1,3,11,2249443.52635298,4339752.93354925
17,6,2,1,2,11,2200681.42544791,5994285.68496371
11,1,0,0,0,1,1250668.23232801,3478927.29679276
12,2,0,1,5,8,1906203.66958414,5698062.55811948
24,0,0,0,6,6,1300527.34966278,8410508.31457601
17,1,0,0,6,7,1263258.48904729,4721915.983398001
13,3,2,1,3,9,1298831.22571145,7001009.64849424
12,1,2,0,5,8,1664332.10493213,4526280.72176368
40,0,1,2,1,4,1273734.34490864,4763634.88941826
21,1,0,1,7,9,1895146.80819004,4346867.33688063
35,6,1,1,7,15,1720371.29738396,3156548.98763564
18,6,1,0,5,12,2174954.53131939,10349198.7505649
17,5,1,2,2,10,1625705.77655099,5407473.38356294
22,3,0,0,5,8,1695808.59736559,8199173.532444
16,1,1,0,4,6,1562529.3944883002,1671328.4069965
28,4,1,2,0,7,1786802.99925128,5925194.28504633
21,6,2,2,3,13,2994587.74205809,7130396.52268592
27,1,1,1,1,4,1393000.98599514,4563654.18512127
29,3,2,0,1,6,1587727.92429969,3087071.78264063
20,1,2,0,6,9,2231113.58855885,6354755.68128556
15,4,1,0,0,5,1507222.94367062,2896672.97987419
17,3,2,2,5,12,2224180.95544159,9081434.52526972
12,0,3,0,3,6,1547799.54649265,4081210.23168577
39,5,3,0,7,15,2092688.90719638,9288879.86093991
25,3,3,2,6,14,2373780.90462255,6968075.33688924
13,5,2,0,5,12,1874838.48783412,4798736.80328979
20,2,0,1,4,7,2065197.92825019,4921991.56181147
40,1,3,0,1,5,1321613.0634489,4406493.26578699
29,1,2,0,7,10,2447104.54648981,5115809.39657426
10,2,0,2,7,11,1940087.8794464,5770977.07086373
23,3,1,2,2,8,2158948.08035837,7618259.00095112
29,6,0,1,1,8,1407628.3555533998,5876241.49758506
30,4,1,0,5,10,2149070.49375209,3390436.58960234
26,3,2,0,5,10,2340042.16111485,5448323.13060774
35,5,3,0,1,9,1810239.3154376,3865973.22292641
17,4,2,0,1,7,1351987.2070096,6330254.88572922
24,6,2,0,7,15,2765490.36428476,9547546.72241286
19,6,3,1,0,10,1794908.99035872,9958483.78943391
25,1,1,0,1,3,1298678.33076372,3700705.25191395
36,0,3,1,6,10,2054915.38013245,4708275.2705627
31,1,0,2,1,4,1202260.32622593,4814327.58202306
15,5,3,1,2,11,1993580.36627023,4859219.23627422
24,1,3,0,6,10,2007643.8767666,5001873.65211173
26,0,0,0,5,5,1796036.13248726,5886336.18933139
15,0,2,2,0,4,1302706.67297749,4496861.39826278
29,4,1,1,4,10,1433982.42784143,8923786.18199652
28,3,0,0,1,4,1211600.32040247,6575606.54408375
37,6,3,2,7,18,3002264.88556598,6753036.11289639
10,2,0,0,7,9,2380914.09947445,4303180.98727691
30,4,1,1,6,12,2390419.25579545,5289795.4384231
39,0,2,1,1,4,1432185.74630803,2454247.99592132
25,1,0,0,0,1,1356293.44787267,4418194.8882179
31,1,1,0,0,2,1431947.29665167,3008157.37544314
14,6,2,0,6,14,2504749.6792781004,9760742.64028145
39,4,1,0,1,6,1597991.79779257,3867831.50003691
15,2,1,2,2,7,1587830.29615322,4482933.61919179
39,5,1,2,3,11,2084513.03416364,3271185.31443941
23,0,1,1,6,8,1242783.35673545,6153349.44522088
21,3,3,2,7,15,2817757.53353259,6427247.87520122
38,5,2,1,6,14,2767457.93227951,4634255.06644359
14,0,3,1,7,11,1986072.479124,4347435.10856562
22,0,1,1,1,3,1256643.48172663,3011049.84880413
37,1,3,1,0,5,1489734.2229813,4904391.27115067
15,5,0,1,5,11,1977866.69572364,3798673.98241858
30,3,3,1,6,13,1915526.24320363,9414768.49682736
34,2,0,0,7,9,1480629.63260666,5681922.57213543
21,0,0,0,6,6,1380076.6623586,2412332.8505275003
30,2,0,2,2,6,1505106.48365468,3711905.0561980004
11,6,3,2,5,16,2783151.22721502,9091247.92509798
21,0,0,2,5,7,1734429.1267931,4037897.72538247
29,2,2,0,4,8,1583699.76777161,5787149.78198636
33,1,1,1,1,4,1090301.30984017,4800978.72743543
14,4,0,2,3,9,1815255.30146525,3821475.13205461
18,2,0,1,5,8,1788860.24095726,4073519.51151922
35,1,3,2,1,7,1823510.08558181,5440705.67454292
26,5,2,2,3,12,1988096.55730844,4814090.61040952
25,6,1,2,3,12,2231562.71318417,6914325.65364988
33,6,0,1,1,8,1586636.38582092,6825573.01401824
31,2,3,1,0,6,1923607.35896273,4207277.80544054
11,5,1,1,4,11,2493083.60873329,5640588.0229075
36,0,2,2,7,11,2056968.25969875,2371423.75086033
31,1,3,1,6,11,2508921.61585402,6736917.24140625
23,5,3,1,0,9,2095615.83467711,3888709.04634724
25,3,1,1,3,8,1607643.73913612,2785683.76929971
33,4,1,2,7,14,2261694.04904767,4264479.00942929
25,5,2,1,4,12,2174921.79441856,5468835.2666952
40,4,3,1,7,15,2539457.57668742,4515191.82221737
39,6,1,0,1,8,2363444.49309165,6938314.30005107
13,0,3,0,2,5,1353455.24191748,4550477.00296949
14,3,1,0,3,7,1256224.27860241,4439491.61569162
16,0,3,1,4,8,1719109.40383515,2648092.06586172
36,2,0,0,5,7,1843815.34742415,3992331.67193384
26,5,0,1,1,7,2113558.21321013,4418663.68170763
16,0,1,1,3,5,1606288.17987004,6655108.28724513
34,2,2,2,2,8,1204719.09587623,4554314.17440096
17,2,3,2,3,10,1497799.66533676,6539436.57709076
30,4,0,0,0,4,1323956.12537341,2610824.52427128
18,3,0,1,6,10,1409178.44281078,7250281.99046299
33,6,2,2,3,13,2273997.5609239,7623455.41487867
24,5,1,0,3,9,2103550.00646136,6324381.41122797
31,2,1,2,0,5,1219604.25837961,2450663.20775693
35,1,3,1,0,5,1498872.83404022,3839588.4225977995
35,2,3,2,7,14,2561196.57453022,5267617.89902175
18,1,1,0,4,6,1842767.17284284,4159442.8696558997
17,1,2,2,5,10,2222276.52494182,5861480.52291813
11,3,0,0,3,6,1684832.57723156,5536130.04199179
17,2,0,2,1,5,1544603.10341231,5491851.92684571
26,3,1,2,4,10,2084894.68788149,9470226.46518229
11,0,0,1,3,4,1462269.6691886003,5604771.72786589
10,1,2,0,7,10,1769972.39389136,4316390.33352781
26,4,3,0,3,10,2073126.19570206,7664217.92206919
15,0,2,0,2,4,1516133.37883269,3140346.60468565
22,2,0,2,7,11,2004974.19726486,9222831.07842727
35,2,1,1,7,11,1894425.77943428,7932262.65416011
30,5,1,2,1,9,2438138.74211508,5964230.92959688
38,1,1,0,6,8,1400640.80982637,5107961.0313435
23,4,2,1,4,11,1930334.07857182,2644328.72268252
23,6,0,0,5,11,2650685.01774612,3578422.61100523
28,6,0,2,7,15,3243419.76098669,12182375.4802613
29,5,1,1,3,10,1719536.49185181,7591478.52710747
31,5,2,2,4,13,1846498.67096316,8602681.87205563
36,6,1,2,7,16,2688150.07367329,10815607.974940801
40,1,0,0,2,3,1210644.77804444,4034981.18877067
40,2,0,2,3,7,1787597.90906473,5794730.47402659
19,0,1,0,1,2,1343680.49295027,4359715.80645576
15,0,3,2,4,9,1934629.4883673,6033905.80077725
25,1,2,1,6,10,1416170.71684527,3594554.60407843
20,2,3,2,5,12,2392852.27866937,4124350.88422854
11,5,3,2,1,11,2090503.13760045,3445009.33229807
34,0,0,1,4,5,1391941.57287197,2430282.95521579
14,0,3,1,6,10,1523064.91882949,5472723.21707557
21,4,1,1,2,8,1664348.85670604,6317369.3449424
14,1,1,1,0,3,1107923.73406492,4633964.86914814
40,4,2,0,3,9,1404811.59197267,7218030.26441403
38,4,3,2,0,9,1656508.58705416,7083122.55861733
33,6,2,1,2,11,2541409.54783885,5092475.10466716
16,2,0,0,3,5,1611059.57185369,3190929.37677343
34,4,0,0,0,4,1564714.64214286,1761505.92939905
18,4,1,0,0,5,1427986.33144306,4736230.79441083
37,6,3,2,7,18,1665556.83535807,6325155.10432969
16,1,1,2,7,11,1185039.97154364,8071445.34245439
16,3,2,2,7,14,1188615.09985045,7801923.77315415
31,0,1,2,7,10,2521848.22378542,7520473.37698794
27,1,3,1,4,9,2084605.14408882,3706762.83642633
11,5,1,1,7,14,2262873.47600563,11596740.0520666
18,6,1,0,2,9,2010686.50735235,5512500.14006323
36,4,2,1,7,14,2062048.04883527,6756211.41730308
15,1,3,0,5,9,1797313.765816,6262823.6837460995
29,5,2,0,1,8,2242836.47509121,4693534.03065362
22,5,2,1,1,9,1944770.94239137,5686543.44610397
15,0,1,2,0,3,1518304.48343819,4376872.254001101
11,3,2,0,4,9,1805718.63073056,6704635.9529234
13,2,0,1,3,6,1090670.17059661,4504453.34175476
20,0,0,2,2,4,1326995.36854158,5648569.19059011
25,3,2,1,3,9,1742060.3538308998,7992925.94040542
12,6,1,1,1,9,1461047.00735941,7006956.58248418
22,2,1,2,7,12,1394193.30269176,6082994.92065986
32,2,2,0,4,8,1924409.25098826,8106773.69597847
36,3,2,1,0,6,1936815.37666157,5516754.46239697
31,4,3,0,7,14,2600129.27769087,11712072.4094619
33,0,1,1,4,6,1648457.44347402,2683537.93218177
27,4,3,1,3,11,1917217.4877766003,7815828.48992304
12,0,3,0,5,8,1651340.46105279,6613276.12692755
11,0,2,0,5,7,2155498.34075959,5576211.19427984
21,6,0,0,3,9,1484844.05271507,5412908.64394884
32,6,2,1,3,12,2406451.89296477,6774315.75170865
24,6,0,2,6,14,2980060.13591639,8089705.69759764
18,3,2,0,2,7,2205133.01772316,3685286.2013761
18,4,0,2,2,8,1577354.93297084,4281204.63182581
19,5,2,1,6,14,2695105.58753794,8448218.63623569
16,6,0,0,5,11,1881243.84740496,7407465.48423808
36,1,3,0,3,7,1134989.57758576,5831485.961019901
18,1,2,1,5,9,1383140.84538305,6924471.91465373
15,5,3,2,1,11,2525871.08663971,5121976.25482838
38,3,2,0,5,10,2456161.95654574,2747754.37734318
26,5,2,1,6,14,2840085.30918894,8690507.78345923
34,3,1,2,6,12,2326308.49499657,7218396.073379901
37,1,0,0,2,3,1258489.59446303,4129009.24839835
38,5,0,0,3,8,2286070.60643293,4947339.69340481
10,6,0,0,0,6,1968697.50349255,5747744.34555661
34,6,3,1,5,15,3144623.6574273,12560084.616613198
27,2,3,0,6,11,2198241.09433821,7600437.69089694
36,6,3,0,1,10,2462763.35151805,6421455.87208533
20,3,3,1,6,13,1542821.13598486,5389178.85100498
15,2,3,2,1,8,1718048.2059003003,1955456.38964366
17,5,2,2,5,14,2203589.30863184,7592445.14707291
39,6,3,2,3,14,1699461.34252012,8046470.213137201
21,3,3,0,4,10,2018138.91325701,7786985.04854432
39,3,1,0,5,9,2083929.03426035,7397798.99336402
25,4,3,1,0,8,2034037.13856463,4912198.5510844
19,4,1,0,3,8,1601296.42358941,10196181.5963386
10,5,2,2,6,15,2621078.79847314,7711086.13138981
39,1,3,1,4,9,1646632.90920188,4731488.08451117
32,3,1,0,1,5,1581055.56610491,7721296.51257727
11,4,0,1,0,5,1339242.84189286,3883844.35912034
24,2,2,1,2,7,2056600.04396739,5091661.77503802
31,6,0,1,5,12,2091063.38256533,4090417.70160445
32,6,2,0,7,15,2586857.00689369,9377060.31319738
11,4,1,0,0,5,1618099.8286315,4188865.01299392
27,5,1,2,4,12,1807756.37192107,9746564.94855219
38,2,3,0,7,12,2360481.91318945,3273744.09748445
20,5,1,2,5,13,2275353.61842448,7785701.45829744
11,3,2,0,3,8,1178828.59836571,3037591.32321594
21,5,3,0,7,15,2823435.17910249,4430162.69303613
11,3,2,2,1,8,1471027.43267964,5378746.48741469
31,0,1,0,5,6,1396427.22497865,7370554.80136235
32,0,0,0,0,0,1181934.84419878,3392430.31644126
32,2,0,0,7,9,1933549.49513561,1854657.64635588
10,4,1,0,7,12,2774154.33076563,6119471.29961604
16,0,1,2,0,3,1358072.65783223,4616806.56204291
27,6,1,2,1,10,2081954.99145211,8441273.000815801
17,2,1,1,2,6,1581692.01389796,5754523.04467175
33,6,0,1,7,14,1813459.54647254,5800570.77404316
10,1,2,2,4,9,1611511.20297815,6025279.9766068
21,1,2,2,3,8,1892414.26160931,4136664.22721978
11,4,3,1,5,13,1483348.86721944,5213938.43399532
26,0,3,1,6,10,1823492.69813084,4999965.09017252
39,0,3,1,5,9,1562709.17623793,7461570.64140427
16,6,1,2,2,11,1954885.19588763,7596246.36101121
34,3,0,0,6,9,2486173.94922265,3701369.8162285006
33,4,2,0,3,9,1842614.69997231,5392598.63751304
11,4,1,0,1,6,1459354.24579673,4446378.86982871
15,5,3,0,4,12,2199615.18524637,6480286.02020558
11,4,3,1,3,11,2268754.5494419998,6929651.02233065
18,4,1,1,1,7,1467982.14042983,5492721.44510349
30,1,2,1,6,10,2167323.80418795,8898381.43868727
37,1,3,2,0,6,1444199.30559108,2067113.19401493
37,2,3,0,3,8,2067320.13203705,4863151.87109959
15,5,1,0,4,10,1969601.56924497,4651233.90515287
12,2,2,2,2,8,1992261.28953694,3882113.02937531
29,1,1,2,1,5,1737146.87951705,6613291.79525533
32,4,0,0,5,9,1872270.25693027,3245112.43904642
33,6,0,2,1,9,1977160.80699166,6174818.24598677
26,6,0,2,3,11,1637724.01371918,5466271.02637023
20,0,3,1,6,10,1757847.54929242,7576433.306144
11,5,1,0,0,6,1592139.28578048,6431286.48873316
12,1,2,1,7,11,1912068.61072781,9409661.30571849
11,1,2,0,1,4,1301379.12895639,5129075.06109115
34,5,1,0,4,10,1771531.77942783,6635030.57038581
23,0,3,1,6,10,2320059.55101475,6411520.28464061
26,2,1,2,4,9,1577082.62963494,5518575.48770891
31,2,1,1,1,5,1646738.70446693,6197072.66659395
36,6,3,1,7,17,3555633.79137669,6503354.06852552
13,3,0,2,1,6,1326362.02631204,2984450.6017738
22,1,0,1,0,2,1331879.90471866,4335943.02898175
34,1,1,1,4,7,1755901.9163455002,3045925.61220684
12,3,2,1,5,11,1949262.60393034,7361137.11679214
39,3,1,1,3,8,2015375.32607177,4146021.3298037993
28,1,0,1,6,8,1775205.46717985,5059801.90642315
23,1,3,2,4,10,2468673.43523375,6844692.20775902
18,0,0,0,7,7,1711640.14615758,5924473.13904335
34,3,0,0,2,5,1790310.38021424,5028347.0418522
12,2,1,2,7,12,2083361.01660671,5523192.93371859
40,0,1,2,5,8,1975183.46527271,6720633.52512166
37,3,2,1,0,6,1675843.91419781,2810942.01201068
20,5,0,2,6,13,2218059.75115285,2376842.67587693
35,4,0,0,1,5,1779280.27706589,6400424.36589059
28,3,2,2,0,7,881852.2151402809,3161990.61603439
28,6,3,1,6,16,3000168.15066323,3500831.46078984
26,0,3,2,5,10,1878675.4394948003,6939223.66915623
23,4,2,1,1,8,2093855.89078527,6775321.97161462
38,3,1,2,0,6,1612248.51883648,5348582.09816364
32,4,2,0,6,12,1550578.59718571,7179653.18052743
29,0,0,2,0,2,1342264.94081633,4706004.96606301
38,2,2,0,5,9,1702169.66821628,5950869.7600628
23,2,1,1,3,7,1791240.59026759,6270654.01458443
13,3,2,0,1,6,1398156.04224138,4281525.29234746
24,5,3,0,0,8,2136923.45987201,5646388.35705992
11,0,2,1,6,9,1939715.97806359,7738865.11799001
23,1,1,0,7,9,1562252.54214446,7280121.83682572
18,1,3,1,1,6,1697813.9750718,6433635.20011525
20,2,3,0,6,11,1762047.05095516,5642007.90925779
14,0,0,0,2,2,750701.541844062,6180575.74610901
28,1,0,2,0,3,1302941.38974035,4524753.29556771
22,6,0,2,4,12,1813279.17930793,6704050.69124447
16,5,2,1,2,10,2576592.67623918,6649657.16610341
22,4,0,1,0,5,1894195.16539126,3857830.71297617
38,0,1,2,6,9,2282775.24406497,7931922.69085418
16,0,3,0,5,8,1590412.90297323,7325007.99227593
37,5,3,1,4,13,2256650.17256014,7196011.65429016
22,1,0,2,5,8,1912479.49941222,4377500.26282337
27,5,0,1,4,10,1638608.61679879,5187467.94287654
35,3,1,2,2,8,1807849.90014512,6211401.38914341
22,3,1,0,3,7,1187486.49789917,4009903.99567712
35,4,1,1,5,11,1971314.54180182,6860557.19165584
30,3,1,2,0,6,1221657.6424314,3246850.91143584
22,4,2,0,0,6,1474614.34726469,2418557.53314204
35,2,1,1,5,9,1779114.1094275,7648769.67816481
11,4,0,2,2,8,2227138.66808907,6576980.32447826
22,3,1,1,1,6,1661972.93808595,4828044.68319794
30,5,0,2,4,11,1847207.79790741,5591109.96897429
31,4,0,0,6,10,2194028.25933863,6166868.45033671
14,5,1,0,6,12,1687938.20994842,6393461.72881878
36,2,0,2,2,6,1878483.08654549,4968053.56268749
32,2,2,1,0,5,1569500.61207216,4154337.70284503
16,5,3,0,2,10,2022762.69005974,4916451.57532402
40,3,2,0,0,5,1694342.27762363,5383986.05593603
28,0,1,0,2,3,1341547.55867723,2696885.96272612
11,5,2,2,2,11,1830310.30110679,8400568.12225605
23,6,1,2,2,11,1976317.79490863,4821253.82643779
27,4,0,2,2,8,2478189.67120026,6695245.04206251
34,5,3,0,0,8,1472659.6159318998,3503429.73026562
37,5,3,0,0,8,1803369.2520515,6743785.0105165
17,2,3,1,6,12,2278631.48053531,7868365.68881167
33,6,1,2,3,12,2263155.23024326,5480999.36222508
40,5,1,0,3,9,2309935.15284303,5446430.11443327
25,0,1,1,7,9,1574733.80559174,5600612.34258809
25,5,3,2,2,12,2137461.09285529,6954588.46340873
18,3,2,2,3,10,1936005.55770188,4194395.14788963
15,2,1,0,0,3,1163709.84067,4700895.54912918
13,6,0,0,3,9,1633630.94928517,3097867.32507107
12,0,3,1,0,4,1741232.12920666,3675935.40964418
39,4,1,2,2,9,2451920.82736242,5402572.79432756
35,3,0,2,6,11,2106052.37502121,5236408.36786264
31,3,0,1,2,6,1721018.47441527,5369362.89666893
28,6,2,0,4,12,2148406.92299968,2659925.60997393
15,3,2,0,2,7,1848365.2918305001,3564813.80153247
30,0,3,2,7,12,2219627.35282444,4376804.89458877
23,1,1,1,2,5,1813509.8499681,4337598.48255934
20,3,1,1,0,5,1304766.44790644,6759099.11088633
24,4,0,1,0,5,1349166.44832952,2691997.78859745
31,4,1,2,4,11,2161991.26649985,6751206.47174794
37,4,1,2,2,9,1735689.00310316,4979067.36033935
12,0,3,0,6,9,2142949.68482548,3721966.80228032
32,6,0,1,7,14,1761458.91908331,12237673.4916601
36,5,0,0,5,10,1825415.01148303,8013248.57199016
11,4,2,0,5,11,1867949.38979218,5466032.45041352
40,2,2,1,1,6,1466602.31013462,2510800.85422672
23,4,2,2,7,15,2497325.46765068,10268999.7647985
38,4,0,0,4,8,1790917.26743707,5142474.78173891
25,4,2,2,7,15,1535669.85039282,7675847.31702054
32,5,3,2,4,14,2809266.23657145,7502157.23526383
26,0,2,2,2,6,1799764.37293633,3271150.90730742
34,1,3,0,4,8,1903352.10229071,7701280.54833649
27,0,1,2,0,3,1020949.36832161,3732223.11516351
12,4,1,0,2,7,1596509.86257292,6636978.28303382
30,2,0,0,3,5,1468517.49565521,4336406.46623474
17,4,0,1,4,9,1712380.40991148,6196320.71450754
23,6,0,0,0,6,1679534.51944558,5443479.94962424
10,3,2,0,0,5,1539369.4639596,3964380.31532453
27,6,1,2,0,9,1910121.01716045,7737881.49301044
38,6,3,2,0,11,1765001.94235603,5067514.87658244
22,5,0,0,2,7,1322383.93081591,4177277.75091179
26,1,1,2,1,5,1547962.85837354,5955498.84856052
36,3,0,0,0,3,1513472.13490276,563892.3636795001
38,3,3,1,7,14,2653901.87312779,5893387.67604999
14,4,3,1,0,8,2153333.9288363997,8528565.90629676
35,6,2,1,3,12,1918171.5766207,4852413.4614287
25,2,1,0,6,9,1772825.11774035,4137547.65954308
25,5,0,0,3,8,1823519.00438103,3870643.32116247
39,6,0,0,3,9,1523889.40887627,4541584.56121712
14,2,1,1,7,11,2319285.59046088,6455486.82939217
24,2,2,0,0,4,1603234.36327266,3374113.27644578
27,0,2,2,4,8,2009220.72698568,6853165.84383475
40,3,3,0,5,11,3016139.92542163,2113648.3095101
40,1,1,2,6,10,2089127.14397373,4678727.58618974
38,2,0,1,6,9,2076933.55795591,6643282.76413663
22,1,0,2,2,5,1565856.80371542,5667359.02778127
37,3,3,2,0,8,1987476.63162099,3327240.98730705
14,2,2,0,2,6,1530279.50926513,8175836.3695399
12,5,2,2,6,15,2168468.1438732,10790352.181521699
18,4,1,2,7,14,1980235.09600236,8039182.78152537
22,0,0,0,3,3,1515472.46095422,1770136.6975455002
33,3,1,1,5,10,1960741.44941178,8157408.61113628
30,0,3,2,5,10,1645041.28435309,7612034.27813443
19,2,2,1,0,5,1631489.34407848,1605478.23366903
29,6,1,0,1,8,2086471.92349458,5612748.74498293
22,0,2,2,7,11,2294371.1417223,8719601.11160003
33,0,3,2,1,6,1336354.77107792,6183122.34110158
26,5,2,2,0,9,1574282.52176452,3999407.6023084
11,1,2,2,0,5,1377447.70777801,2995967.03972369
28,6,1,1,0,8,1955278.36545355,1763633.7025681
36,1,2,2,4,9,2421723.56905332,7718885.97612298
28,2,3,2,6,13,1878070.91440122,7088350.04992893
12,6,3,2,1,12,1778974.23640037,5151114.24268806
